"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 12:40:52 GMT 2021","Wed Aug 11 12:41:43 GMT 2021","51620","test","test_main","TestConduit","","","test__repeated_article_creation",""
"passed","Wed Aug 11 12:40:39 GMT 2021","Wed Aug 11 12:40:49 GMT 2021","10523","test","test_main","TestConduit","","","test__registration",""
