"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 13:26:10 GMT 2021","Wed Aug 11 13:26:21 GMT 2021","11291","test","test_main","TestConduit","","","test__registration",""
"passed","Wed Aug 11 13:26:23 GMT 2021","Wed Aug 11 13:26:38 GMT 2021","14420","test","test_main","TestConduit","","","test__logout",""
