"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 11 12:54:59 GMT 2021","Wed Aug 11 12:55:09 GMT 2021","10527","test","test_main","TestConduit","","","test__registration",""
"passed","Wed Aug 11 12:55:12 GMT 2021","Wed Aug 11 12:55:37 GMT 2021","25026","test","test_main","TestConduit","","","test__delete_article",""
